date,nav_net,nav_gross
2024-03-11,234359.43912343713,270647.9803875104
2024-03-12,233206.7238690196,269495.2651330928
2024-03-13,234752.5736962764,271041.11496034963
2024-03-14,232527.21331677283,268815.75458084606
2024-03-15,230424.5607210953,266713.1019851685
2024-03-18,229020.05807071633,265308.59933478956
2024-03-19,224707.5669598513,260996.10822392453
2024-03-20,230656.54761905238,266945.0888831256
2024-03-21,228447.5025541409,264736.0438182141
2024-03-22,226484.2637230384,262772.8049871116
2024-03-25,231867.64875566293,268156.1900197361
2024-03-26,232156.54704694104,268445.08831101423
2024-03-27,232976.54924560516,269265.09050967835
2024-03-28,234961.27436848916,271249.8156325623
2024-04-01,233901.6744304315,270190.2156945047
2024-04-02,230549.77187024293,266838.31313431606
2024-04-03,231490.31302814223,267778.8542922154
2024-04-04,233102.065561615,269390.60682568816
2024-04-05,233397.10890530716,269685.6501693803
2024-04-08,236875.3214923008,273163.86275637394
2024-04-09,235312.05038297773,271600.59164705087
2024-04-10,234665.30226505862,270953.8435291318
2024-04-11,235210.43950156454,271498.9807656377
2024-04-12,231439.63430061552,267728.17556468863
2024-04-15,228609.71894610606,264898.2602101792
2024-04-16,228764.47621992073,265053.01748399384
2024-04-17,226433.4537928661,262721.9950569392
2024-04-18,228464.8036458591,264753.3449099322
2024-04-19,229319.5045108139,265608.04577488697
2024-04-22,230702.93269356334,266991.47395763645
2024-04-23,230446.82254134424,266735.3638054174
2024-04-24,228382.01214032446,264670.5534043976
2024-04-25,228628.1153135806,264916.6565776538
2024-04-26,227854.67827485624,264143.21953892946
2024-04-29,228060.7882755281,264349.32953960134
2024-04-30,223507.4883304905,259796.02959456376
2024-05-01,221816.33836819147,258104.87963226472
2024-05-02,222625.8558302338,258914.39709430706
2024-05-03,226157.06802974548,262445.60929381876
2024-05-06,227324.22227221803,263612.7635362913
2024-05-07,226704.05240865264,262992.59367272595
2024-05-08,225547.69912156256,261836.24038563587
2024-05-09,228397.39967163105,264685.94093570433
2024-05-10,226906.58409142305,263195.1253554963
2024-05-13,228228.44702931357,264516.9882933868
2024-05-14,227507.76297455997,263796.30423863325
2024-05-15,233019.36963078604,269307.91089485935
2024-05-16,232061.4274291876,268349.9686932609
2024-05-17,234641.5054362766,270930.04670034995
2024-05-20,238554.6331275137,274843.17439158703
2024-05-21,237308.91870126748,273597.45996534085
2024-05-22,235327.3550013651,271615.89626543847
2024-05-23,232485.24888547073,268773.79014954413
2024-05-24,233012.36630920361,269300.907573277
2024-05-28,232881.9422903028,269170.48355437623
2024-05-29,231315.25245023533,267603.79371430876
2024-05-30,232148.96758561124,268437.5088496847
2024-05-31,231705.8369579553,267994.3782220287
2024-06-03,233439.67348266023,269728.21474673366
2024-06-04,234915.5293362286,271204.070600302
2024-06-05,236391.35690991709,272679.89817399054
2024-06-06,236619.1448473806,272907.6861114541
2024-06-07,232573.99126778764,268862.5325318611
2024-06-10,233504.39092824238,269792.9321923158
2024-06-11,231233.68182088566,267522.2230849591
2024-06-12,232239.786963977,268528.32822805044
2024-06-13,230212.31781484865,266500.8590789221
2024-06-14,230305.27897862223,266593.8202426957
2024-06-17,230969.16179964028,267257.70306371374
2024-06-18,230002.018371694,266290.5596357675
2024-06-20,230902.9346888691,267191.4759529426
2024-06-21,229228.0916213239,265516.6328853974
2024-06-24,226410.90517481536,262699.4464388889
2024-06-25,227265.81191475462,263554.35317882814
2024-06-26,225250.76770321355,261539.30896728707
2024-06-27,226864.62835576475,263153.1696198383
2024-06-28,226280.80063681916,262569.34190089273
2024-07-01,225734.79264780035,262023.33391187392
2024-07-02,226248.8398818077,262537.38114588126
2024-07-03,227470.3165258297,263758.85778990324
2024-07-05,229150.36746093378,265438.9087250073
2024-07-08,228265.22016678104,264553.76143085456
2024-07-09,228136.9459106079,264425.48717468145
2024-07-10,229085.514158351,265374.0554224245
2024-07-11,231254.45900653393,267543.0002706074
2024-07-12,231943.5426241347,268232.08388820814
2024-07-15,232061.841681012,268350.38294508547
2024-07-16,234726.72095404778,271015.26221812126
2024-07-17,234571.86527004457,270860.40653411805
2024-07-18,233411.0909129283,269699.6321770018
2024-07-19,231149.65574294823,267438.19700702175
2024-07-22,231452.59925736,267741.14052143355
2024-07-23,231405.33925121964,267693.8805152932
2024-07-24,230681.80732412214,266970.34858819575
2024-07-25,229757.80337928928,266046.34464336286
2024-07-26,232981.99398740192,269270.5352514755
2024-07-29,232147.69307945634,268436.23434352997
2024-07-30,232504.0117662199,268792.55303029355
2024-07-31,232818.06138653192,269106.6026506056
2024-08-01,233520.4543376803,269808.995601754
2024-08-02,230380.1721174647,266668.7133815384
2024-08-05,221351.43085016598,257639.97211423967
2024-08-06,222667.8773539686,258956.41861804228
2024-08-07,221446.48034723106,257735.02161130475
2024-08-08,229266.83125963766,265555.37252371135
2024-08-09,228953.58122488056,265242.1224889542
2024-08-12,228603.5548644695,264892.0961285432
2024-08-13,230433.13122992826,266721.672494002
2024-08-14,228637.90405127747,264926.4453153512
2024-08-15,227757.10290847204,264045.64417254576
2024-08-16,230621.21503028876,266909.7562943625
2024-08-19,231552.75362559897,267841.29488967266
2024-08-20,231592.35462899058,267880.89589306427
2024-08-21,234015.5811238456,270304.1223879193
2024-08-22,232106.2021897051,268394.7434537788
2024-08-23,233666.90249514216,269955.4437592159
2024-08-26,233878.65850542733,270167.19976950105
2024-08-27,234211.35480340524,270499.8960674789
2024-08-28,233530.7489651913,269819.290229265
2024-08-29,234053.5081071589,270342.04937123257
2024-08-30,233688.7333783315,269977.27464240516
2024-09-03,233430.0649769363,269718.60624100995
2024-09-04,233987.91634246174,270276.4576065354
2024-09-05,234256.9583884316,270545.49965250527
2024-09-06,233029.56107607044,269318.1023401441
2024-09-09,234152.8533367764,270441.39460085006
2024-09-10,235014.66660835705,271303.2078724307
2024-09-11,234756.60937190126,271045.1506359749
2024-09-12,236456.21728200623,272744.75854607986
2024-09-13,237888.68333263104,274177.22459670465
2024-09-16,238501.48367400415,274790.0249380778
2024-09-17,237458.589571626,273747.1308356996
2024-09-18,236110.53958468867,272399.0808487623
2024-09-19,237656.1293798663,273944.6706439399
2024-09-20,238458.7227187962,274747.26398286974
2024-09-23,238862.15202948364,275150.6932935572
2024-09-24,240380.6259628474,276669.16722692095
2024-09-25,238651.87247293766,274940.4137370112
2024-09-26,240770.95420168183,277059.49546575535
2024-09-27,241019.18120634923,277307.7224704227
2024-09-30,238530.45932430803,274819.0005883815
2024-10-01,237130.6126599866,273419.15392406005
2024-10-02,236713.88349842964,273002.4247625031
2024-10-03,236316.23811005577,272604.77937412926
2024-10-04,237020.7000494494,273309.24131352286
2024-10-07,236192.08762372896,272480.6288878024
2024-10-08,236182.80380317706,272471.3450672505
2024-10-09,234821.64647240646,271110.1877364799
2024-10-10,234776.96737646163,271065.5086405351
2024-10-11,237581.07647814567,273869.6177422191
2024-10-14,240838.43244049235,277126.9737045658
2024-10-15,241922.73967982834,278211.2809439018
2024-10-16,243045.28208699854,279333.82335107203
2024-10-17,243005.16049022684,279293.70175430033
2024-10-18,244431.2813692529,280719.8226333264
2024-10-21,242907.57730805516,279196.11857212865
2024-10-22,243240.87164543133,279529.4129095048
2024-10-23,241571.56901145427,277860.11027552775
2024-10-24,243315.86470675704,279604.4059708305
2024-10-25,241427.8627402638,277716.40400433727
2024-10-28,244778.80162189069,281067.34288596414
2024-10-29,248224.17250392816,284512.7137680016
2024-10-30,247909.09600036437,284197.6372644378
2024-10-31,244287.76373913212,280576.30500320555
2024-11-01,243232.7741298982,279521.3153939716
2024-11-04,241708.4821058445,277997.02336991794
2024-11-05,243910.42158336204,280198.9628474355
2024-11-06,249149.95393391495,285438.4951979884
2024-11-07,250565.79204702584,286854.33331109927
2024-11-08,251231.81416117062,287520.3554252441
2024-11-11,260431.33160092466,296719.8728649981
2024-11-12,259077.11894679914,295365.6602108726
2024-11-13,260783.42870325517,297071.96996732865
2024-11-14,256922.10651439632,293210.6477784698
2024-11-15,258944.49280140505,295233.03406547854
2024-11-18,259965.0034325272,296253.5446966007
2024-11-19,261822.49222830127,298111.03349237476
2024-11-20,264146.1513817503,300434.6926458238
2024-11-21,268591.4025789193,304879.9438429928
2024-11-22,269916.7321066841,306205.27337075764
2024-11-25,264609.1121877286,300897.6534518021
2024-11-26,264482.5286798968,300771.0699439703
2024-11-27,267053.7144183059,303342.2556823794
2024-11-29,268526.2392262889,304814.78049036243
2024-12-02,266685.90974706656,302974.4510111401
2024-12-03,266673.50908101944,302962.05034509295
2024-12-04,268814.6405009813,305103.1817650548
2024-12-05,266814.34802298207,303102.8892870556
2024-12-06,268639.3998261904,304927.9410902639
2024-12-09,267146.2152819561,303434.7565460296
2024-12-10,267291.01077082206,303579.5520348956
2024-12-11,270593.94102973153,306882.48229380505
2024-12-12,268767.5122734998,305056.0535375733
2024-12-13,268635.1964353883,304923.7376994618
2024-12-16,271392.02341687196,307680.5646809455
2024-12-17,270674.8049819629,306963.3462460364
2024-12-18,264392.7336125126,300681.2748765861
2024-12-19,262914.92043848,299203.4617025535
2024-12-20,263961.64683420514,300250.18809827865
2024-12-23,260974.47866836068,297263.0199324342
2024-12-24,265510.7737519326,301799.3150160061
2024-12-26,262779.3708851295,299067.912149203
2024-12-27,260608.45762947816,296896.9988935517
2024-12-30,258519.45109391594,294807.9923579895
2024-12-31,242827.6362882421,295878.2820178831
2025-01-02,246238.7877056229,299289.43343526387
2025-01-03,246763.99815093805,299814.64388057904
2025-01-06,248942.00766367587,301992.65339331684
2025-01-07,245777.98104751442,298828.6267771554
2025-01-08,245329.4710184178,298380.11674805876
2025-01-10,244683.17839817822,297733.82412781916
2025-01-13,244223.3077835386,297273.95351317956
2025-01-14,246349.6574354888,299400.30316512974
2025-01-15,250035.64917088766,303086.2949005286
2025-01-16,250431.032858606,303481.678588247
2025-01-17,253078.57821985154,306129.22394949256
2025-01-21,255927.81218575485,308978.4579153959
2025-01-22,254669.9300435136,307720.5757731546
2025-01-23,255002.57900950883,308053.22473914985
2025-01-24,255847.02042313578,308897.66615277686
2025-01-27,254101.56717249088,307152.21290213196
2025-01-28,254000.769814101,307051.41554374207
2025-01-29,255177.1939418729,308227.839671514
2025-01-30,257507.40073700677,310558.0464666479
2025-01-31,255670.81885068704,308721.46458032815
2025-02-03,255680.65301917258,308731.2987488137
2025-02-04,254007.84482841147,307058.4905580526
2025-02-05,254169.82008801118,307220.4658176523
2025-02-06,253980.8914596069,307031.537189248
2025-02-07,253696.31096584635,306746.95669548743
2025-02-10,255764.3815074187,308815.0272370598
2025-02-11,254445.85832336056,307496.50405300164
2025-02-12,255707.60519340273,308758.2509230438
2025-02-13,256140.69149380355,309191.33722344466
2025-02-14,255096.042037752,308146.6877673931
2025-02-18,255045.79876953346,308096.44449917454
2025-02-19,256265.84188060657,309316.4876102476
2025-02-20,257450.32746971954,310500.9731993606
2025-02-21,254668.8047275887,307719.45045722974
2025-02-24,251358.12063591141,304408.7663655525
2025-02-25,248343.4410132901,301394.0867429312
2025-02-26,243911.22942501376,296961.87515465484
2025-02-27,242866.09987911626,295916.7456087573
2025-02-28,242627.39810223083,295678.0438318719
2025-03-03,244668.22406079076,297718.8697904318
2025-03-04,245354.8507967586,298405.4965263997
2025-03-05,244936.05647429696,297986.70220393804
2025-03-06,244240.4429934631,297291.08872310416
2025-03-07,244151.7167739048,297202.3625035459
2025-03-10,243911.14232080744,296961.7880504485
2025-03-11,244915.55326514444,297966.19899478555
2025-03-12,245097.39197617664,298148.0377058178
2025-03-13,247796.27071277623,300846.91644241737
2025-03-14,247425.44655032226,300476.0922799634
2025-03-17,248214.73096243144,301265.3766920726
2025-03-18,249844.70429176767,302895.35002140887
2025-03-19,250745.46152956825,303796.10725920944
2025-03-20,250758.28998522618,303808.9357148674
2025-03-21,249585.50025457164,302636.14598421287
2025-03-24,248301.69560941166,301352.3413390529
2025-03-25,249061.936953954,302112.58268359525
2025-03-26,248668.1469307605,301718.7926604017
2025-03-27,250241.57213012443,303292.21785976563
2025-03-28,252111.21422525996,305161.8599549012
2025-03-31,254276.38606920585,307327.03179884714
2025-04-01,254466.19474840886,307516.8404780501
2025-04-02,254607.23495198306,307657.88068162435
2025-04-03,255134.46700700393,308185.1127366452
2025-04-04,252540.24347831775,305590.889207959
2025-04-07,248375.67676878427,301426.3224984255
2025-04-08,248398.31483640996,301448.9605660512
2025-04-09,252485.4355522533,305536.0812818945
2025-04-10,254776.19582964215,307826.8415592834
2025-04-11,256533.97046936039,309584.6161990016
2025-04-14,256775.25486963513,309825.90059927636
2025-04-15,257827.3875201031,310878.03324974433
2025-04-16,262635.8767057623,315686.5224354035
2025-04-17,261685.00165007872,314735.6473797199
2025-04-21,265182.2963310978,318232.9420607389
2025-04-22,263301.77849418204,316352.4242238232
2025-04-23,260148.4812139879,313199.12694362906
2025-04-24,262768.1467757749,315818.7925054161
2025-04-25,262805.56457174814,315856.21030138934
2025-04-28,264641.0796156751,317691.7253453163
2025-04-29,263438.05055051536,316488.69628015655
2025-04-30,262846.3220603446,315896.9677899858
2025-05-01,262760.70786932035,315811.35359896155
2025-05-02,262607.32007376524,315657.96580340643
2025-05-05,263054.7294785804,316105.3752082216
2025-05-06,267603.8040649948,320654.449794636
2025-05-07,266682.88350754714,319733.52923718834
2025-05-08,269851.09572842915,322901.74145807035
2025-05-09,270221.4520788719,323272.0978085131
2025-05-12,267044.03932416457,320094.68505380576
2025-05-13,268529.2957824598,321579.941512101
2025-05-14,265845.3242203292,318895.9699499704
2025-05-15,267932.4123348334,320983.0580644746
2025-05-16,266614.8857729079,319665.53150254907
2025-05-19,269484.1210603506,322534.7667899918
2025-05-20,271990.54836870055,325041.19409834174
2025-05-21,274525.0260437644,327575.6717734056
2025-05-22,275790.5056607213,328841.1513903625
2025-05-23,274260.26214096876,327310.90787060995
2025-05-27,274524.22677559755,327574.87250523875
2025-05-28,273158.59982355946,326209.24555320066
2025-05-29,272297.29066245176,325347.93639209296
2025-05-30,271262.087003837,324312.7327334782
2025-06-02,274151.79928796267,327202.44501760387
2025-06-03,273193.7367282846,326244.3824579258
2025-06-04,273386.18373199773,326436.82946163893
2025-06-05,270677.89707277354,323728.54280241474
2025-06-06,271417.9518732466,324468.5976028878
2025-06-09,275190.07138592575,328240.71711556695
2025-06-10,275393.93693475483,328444.58266439603
2025-06-11,274897.89292992954,327948.53865957074
2025-06-12,274805.4280597816,327856.0737894228
2025-06-13,274921.836821887,327972.4825515282
2025-06-16,273980.8447941193,327031.4905237605
2025-06-17,272495.0613186189,325545.7070482601
2025-06-18,272101.94377960125,325152.58950924245
2025-06-20,270996.3559443093,324047.0016739505
2025-06-23,273528.8183439121,326579.4640735533
2025-06-24,273360.6419900478,326411.287719689
2025-06-25,273856.5891551387,326907.2348847799
2025-06-26,274018.48992048024,327069.13565012143
2025-06-27,272801.80016709206,325852.44589673326
2025-06-30,274487.6484718789,327538.2942015201
2025-07-01,274359.72240795277,327410.36813759396
2025-07-02,275902.8002133332,328953.4459429744
2025-07-03,276249.41805495066,329300.06378459185
2025-07-07,275039.04676556715,328089.69249520835
2025-07-08,274436.11683678237,327486.76256642357
2025-07-09,276656.5083203686,329707.1540500098
2025-07-10,279431.77567307674,332482.42140271794
2025-07-11,280067.62440032087,333118.27012996207
2025-07-14,281476.91037030594,334527.55609994713
2025-07-15,279011.14019885915,332061.78592850035
2025-07-16,280510.90032593446,333561.54605557566
2025-07-17,280820.8983612427,333871.5440908839
2025-07-18,280317.0218196308,333367.667549272
2025-07-21,281271.6268192344,334322.2725488756
2025-07-22,284151.3314662826,337201.9771959238
2025-07-23,282473.3225045328,335523.968234174
2025-07-24,281760.2197547824,334810.8654844236
2025-07-25,280887.93583552033,333938.5815651615
2025-07-28,279828.3963603192,332879.0420899604
2025-07-29,280749.36768468574,333800.01341432694
2025-07-30,278908.87035654666,331959.51608618785
2025-07-31,277640.2927997292,330690.9385293704
2025-08-01,278098.82605716557,331149.47178680677
2025-08-04,280450.62516857754,333501.27089821873
2025-08-05,279288.0861888413,332338.7319184825
2025-08-06,280008.6692494881,333059.3149791293
2025-08-07,281702.4051319503,334753.0508615915
2025-08-08,281150.0264748067,334200.6722044479
2025-08-11,281224.5271101991,334275.1728398403
2025-08-12,282157.1958951489,335207.8416247901
2025-08-13,285092.54369475564,338143.18942439684
2025-08-14,281165.63130317495,334216.27703281614
2025-08-15,280620.71449481725,333671.36022445845
2025-08-18,279720.2447327438,332770.890462385
2025-08-19,277937.28648306057,330987.93221270177
2025-08-20,279972.4099356592,333023.0556653004
2025-08-21,278220.8262597323,331271.4719893735
2025-08-22,282013.0419492743,335063.6876789155
2025-08-25,277059.47880300763,330110.1245326488
2025-08-26,278735.756240807,331786.4019704482
2025-08-27,278949.0553449016,331999.70107454277
2025-08-28,280393.0299732818,333443.675702923
2025-08-29,278376.3918572142,331427.0375868554
2025-09-02,281448.7421578866,334499.3878875278
2025-09-03,282619.4445005629,335670.0902302041
2025-09-04,282079.90035355266,335130.54608319385
2025-09-05,283102.91835634614,336153.56408598734
2025-09-08,285117.5203034332,338168.1660330744
2025-09-09,284563.6382246397,337614.2839542809
2025-09-10,286191.38629439153,339242.0320240327
2025-09-11,288049.8868291374,341100.5325587786
2025-09-12,287712.3729902535,340763.0187198947
2025-09-15,287975.49203341006,341026.13776305126
2025-09-16,288478.6013737949,341529.2471034361
2025-09-17,287857.45280760055,340908.09853724175
2025-09-18,287837.30454614875,340887.95027578995
2025-09-19,287731.5848810554,340782.2306106966
2025-09-22,287153.84525010607,340204.49097974726
2025-09-23,287354.23755308683,340404.883282728
2025-09-24,287304.3295657611,340354.9752954023
2025-09-25,284395.7331912081,337446.3789208493
2025-09-26,285690.1339988394,338740.7797284806
2025-09-29,287709.90013955487,340760.54586919607
2025-09-30,288914.3521113299,341964.9978409711
2025-10-01,289217.1024425273,342267.7481721685
2025-10-02,288836.60783493484,341887.25356457604
2025-10-03,289748.7467621082,342799.3924917494
2025-10-06,291244.188504746,344294.8342343872
2025-10-07,292155.5994476053,345206.2451772465
2025-10-08,294016.8170520441,347067.4627816853
2025-10-09,291518.3885673154,344569.0342969566
2025-10-10,292227.52723544824,345278.17296508944
2025-10-13,295019.52715643746,348070.17288607865
2025-10-14,296425.6604090989,349476.3061387401
2025-10-15,297669.82511431916,350720.47084396036
2025-10-16,299668.4910164187,352719.13674605987
2025-10-17,298203.1842898298,351253.830019471
2025-10-20,302763.5644811563,355814.2102107975
2025-10-21,295969.5285422215,349020.1742718627
2025-10-22,295950.0966944749,349000.7424241161
2025-10-23,295796.01708411635,348846.66281375755
2025-10-24,295541.16131759493,348591.8070472361
2025-10-27,293245.60899456055,346296.25472420175
2025-10-28,291919.6686862507,344970.3144158919
2025-10-29,289680.93134111626,342731.57707075746
2025-10-30,291609.6196976787,344660.2654273199
2025-10-31,290969.19378483685,344019.83951447805
2025-11-03,290648.629493305,343699.2752229462
2025-11-04,289137.14748779126,342187.79321743245
2025-11-05,289915.7660499516,342966.4117795928
2025-11-06,289656.5970597274,342707.2427893686
2025-11-07,290966.1217023144,344016.7674319556
2025-11-10,293910.6705391739,346961.3162688151
2025-11-11,295555.10411680414,348605.74984644534
2025-11-12,297461.9342076175,350512.5799372587
2025-11-13,295887.1542344297,348937.7999640709
2025-11-14,293995.91851200873,347046.56424164993
2025-11-17,292457.8435195733,345508.4892492145
2025-11-18,293279.4724644953,346330.1181941365
2025-11-19,292869.39113070315,345920.03686034435
2025-11-20,292498.20927311643,345548.8550027576
2025-11-21,293693.1154585443,346743.7611881855
2025-11-24,295294.2655514303,348344.9112810715
2025-11-25,296606.1330114116,349656.7787410528
2025-11-26,297748.57173823187,350799.21746787307
2025-11-28,299130.60820048884,352181.25393013004
2025-12-01,298274.6071359739,351325.2528656151
2025-12-02,297433.13898209785,350483.78471173905
2025-12-03,297857.4889491177,350908.1346787589
2025-12-04,297531.95497043506,350582.60070007626
2025-12-05,297224.17744037206,350274.82317001326
2025-12-08,296040.85525392636,349091.50098356756
2025-12-09,296165.0263237324,349215.6720533736
2025-12-10,297111.71021843026,350162.35594807146
2025-12-11,299016.0497222762,352066.6954519174
2025-12-12,299292.6207523798,352343.266482021
2025-12-15,299612.0796642408,352662.725393882
2025-12-16,298796.9014271282,351847.5471567694
2025-12-17,299719.0629534673,352769.7086831085
2025-12-18,299873.3414058158,352923.987135457
2025-12-19,300047.3002473259,353097.9459769671
2025-12-22,302935.7979573081,355986.4436869493
2025-12-23,304299.5351484498,357350.180878091
2025-12-24,304451.20535149495,357501.85108113615
2025-12-26,305668.98843983636,358719.63416947756
2025-12-29,301357.49623244134,354408.14196208253
2025-12-30,301194.8446746376,354245.4904042788
2025-12-31,283297.7808857362,352437.96326532343
2026-01-02,283149.10464235663,352289.28702194383
2026-01-05,286378.92059021676,355519.10296980396
2026-01-06,287968.05822881474,357108.24060840195
2026-01-07,286801.07142482704,355941.25380441424
2026-01-08,287408.8983673124,356549.0807468996
2026-01-09,288378.11698618915,357518.29936577636
2026-01-12,290375.72035788134,359515.90273746854
2026-01-13,289737.12547518965,358877.30785477685
2026-01-14,291370.18540131755,360510.36778090475
2026-01-15,290471.03415946005,359611.21653904725
2026-01-16,289414.46133462194,358554.64371420915
2026-01-20,292031.05249906116,361171.23487864836
2026-01-21,294623.5963822592,363763.7787618464
2026-01-22,297033.6517419508,366173.834121538
2026-01-23,299172.7561650234,368312.93854461063
2026-01-26,302346.33342547715,371486.51580506435
2026-01-27,305744.52926265064,374884.71164223785
2026-01-28,311462.6665801188,380602.848959706
2026-01-29,311145.82727779995,380286.00965738716
2026-01-30,293741.9227188186,362882.1050984058
2026-02-02,288151.9592306766,357292.1416102638
2026-02-03,296826.3745360129,365966.5569156001
2026-02-04,297123.8715509339,366264.0539305211
2026-02-05,292570.63778101065,361710.82016059785
2026-02-06,299118.31516945834,368258.49754904554
2026-02-09,302949.4701130546,372089.6524926418
2026-02-10,301380.28560490767,370520.46798449487
2026-02-11,303372.0437821712,372512.2261617584
2026-02-12,296320.35269658687,365460.53507617407
2026-02-13,301882.9067194348,371023.089099022
2026-02-17,296269.65988949273,365409.84226907993
2026-02-18,300103.9793114348,369244.161691022
2026-02-19,300584.12618738186,369724.30856696906
2026-02-20,302554.78821299056,371694.97059257777
2026-02-23,305215.55819838983,374355.74057797703
2026-02-24,304383.7544164294,373523.9367960166
2026-02-25,304067.72148165223,373207.90386123944
2026-02-26,305609.82708942017,374750.0094690074
2026-02-27,308295.0566079327,377435.23898751993
2026-03-02,308863.57669984683,378003.75907943404
2026-03-03,303657.51298360474,372797.69536319195
2026-03-04,304375.72908722085,373515.91146680806
2026-03-05,302296.63970262243,371436.82208220963
2026-03-06,303621.1243449245,372761.3067245117
2026-03-09,303717.10823782615,372857.29061741335
2026-03-10,303766.29847805767,372906.48085764487
2026-03-11,302445.9401798663,371586.1225594535
2026-03-12,299704.5608180561,368844.7431976433
2026-03-13,298412.080665936,367552.2630455232
2026-03-16,299367.5440079443,368507.7263875315
2026-03-17,298727.8170012553,367867.9993808425
2026-03-18,293544.1703271431,362684.3527067303
2026-03-19,289456.21986685065,358596.40224643785
2026-03-20,284848.26923693373,353988.45161652094
2026-03-23,283621.67081374605,352761.85319333326
2026-03-24,282838.45253337827,351978.63491296547
2026-03-25,286252.79978555697,355392.9821651442
2026-03-26,281718.1642696474,350858.3466492346
2026-03-27,281633.5389505038,350773.721330091
2026-03-30,281633.5389505038,350773.721330091
2026-03-31,281633.5389505038,350773.721330091
2026-04-01,281633.5389505038,350773.721330091
2026-04-02,281633.5389505038,350773.721330091
2026-04-06,281633.5389505038,350773.721330091
2026-04-07,281633.5389505038,350773.721330091
2026-04-08,281633.5389505038,350773.721330091
2026-04-09,281633.5389505038,350773.721330091
2026-04-10,281633.5389505038,350773.721330091
2026-04-13,281633.5389505038,350773.721330091
2026-04-14,281633.5389505038,350773.721330091
2026-04-15,281633.5389505038,350773.721330091
2026-04-16,281633.5389505038,350773.721330091
2026-04-17,281633.5389505038,350773.721330091
2026-04-20,281633.5389505038,350773.721330091
2026-04-21,281633.5389505038,350773.721330091
2026-04-22,281633.5389505038,350773.721330091
2026-04-23,281633.5389505038,350773.721330091
2026-04-24,281289.286668246,350429.4690478332
2026-04-27,280525.9272735638,349666.109653151
2026-04-28,280840.2490432562,349980.4314228434
2026-04-29,280989.92444508575,350130.10682467296
2026-04-30,282127.4780540924,351267.6604336796
2026-05-01,282037.6750968949,351177.8574764821
2026-05-04,281708.3823611692,350848.5647407564
2026-05-05,281858.05776299874,350998.24014258594
2026-05-06,281154.57081294863,350294.75319253583
2026-05-07,281588.6374719051,350728.8198514923
2026-05-08,281214.4432575807,350354.6256371679
2026-05-11,281319.2171808115,350459.3995603987
2026-05-12,281902.95924159756,351043.14162118477
2026-05-13,281633.5389505039,350773.7213300911
2026-05-14,282935.7389273734,352075.9213069606
2026-05-15,282217.2810112899,351357.4633908771
2026-05-18,284163.0954935775,353303.2778731647
2026-05-19,283848.77372388507,352988.9561034723
2026-05-20,284013.4200917479,353153.6024713351
2026-05-21,284222.9679382095,353363.1503177967
2026-05-22,285382.32490742166,354522.50728700886
2026-05-26,284810.3879199264,353950.5702995136
2026-05-27,284150.4640692975,353290.6464488847
2026-05-28,284575.7525553823,353715.9349349695
2026-05-29,284902.5153562159,354042.6977358031
2026-06-01,285417.92058157903,354558.10296116624
2026-06-02,285388.4736694117,354528.6560489989
2026-06-03,284401.83920443204,353542.02158401924
2026-06-04,284990.87856270047,354131.0609422877
2026-06-05,283488.82763736637,352629.0100169536
2026-06-08,282885.0704405099,352025.2528200971
2026-06-09,283400.47566587303,352540.65804546024
2026-06-10,282870.3413669306,352010.5237465178
2026-06-11,283488.82763736637,352629.0100169536
2026-06-12,284092.5960692141,353232.7784488013
2026-06-15,284519.6380880927,353659.8204676799
2026-06-16,283886.4339790689,353026.6163586561
2026-06-17,282016.23485919094,351156.41723877814
2026-06-18,281427.1955009225,350567.3778805097
2026-06-22,281486.1005602485,350626.2829398357
2026-06-23,281883.706901951,351023.8892815382
2026-06-24,282340.2070679882,351480.3894475754
2026-06-25,282384.38305373484,351524.56543332204
2026-06-26,283931.29452985286,353071.47690944007
2026-06-29,284181.29436334054,353321.47674292774
2026-06-30,284622.44876142737,353762.6311410146
2026-07-01,285254.78016272874,354394.96254231595
2026-07-02,286725.31726163346,355865.49964122067
2026-07-06,286725.31726163346,355865.49964122067
2026-07-07,287401.7629808127,356541.9453603999
2026-07-08,286372.39149930247,355512.57387888967
2026-07-09,286298.8601566341,355439.0425362213
2026-07-10,286534.1514777266,355674.3338573138
2026-07-13,286622.3801134824,355762.5624930696
2026-07-14,285240.0716503335,354380.25402992073
2026-07-15,284078.3459958819,353218.5283754691
2026-07-16,285607.70592505974,354747.88830464694
2026-07-17,284828.32305772946,353968.50543731666
2026-07-20,284681.2715917005,353821.4539712877
2026-07-21,284754.80293436884,353894.98531395604
2026-07-22,284313.63731697435,353453.81969656155
2026-07-23,284107.7630206723,353247.9454002595
2026-07-24,285266.9563516765,354407.1387312637
2026-07-27,286145.88170612644,355286.06408571365
2026-07-28,287625.3829557169,356765.5653353041
2026-07-29,287317.7635520595,356457.9459316467
2026-07-30,286570.6814711771,355710.8638507643
2026-07-31,286630.61004801595,355770.79242760316
2026-08-03,287127.9479172022,356268.1302967894
2026-08-04,289219.71546130034,358359.89784088754
2026-08-05,289205.09575461707,358345.2781342043
2026-08-06,289658.5521835906,358798.7345631778
2026-08-07,290565.4762016191,359705.6585812063
2026-08-10,290872.6574431897,360012.8398227769
2026-08-11,290726.38225578674,359866.56463537394
2026-08-12,290784.8834026828,359925.06578227
2026-08-13,291662.55684726324,360802.73922685045
2026-08-14,291311.4830053985,360451.6653849857
2026-08-17,290243.66409328376,359383.84647287097
