ticker,entry_date,exit_date,entry_price,exit_price,profit_pct,weight,reason,is_crypto,asset_class,era,trade_id
MKR,2024-01-03,2024-02-02,1836.1983,1993.0872,8.54,0.028214,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),1
INJ,2023-12-13,2024-01-31,25.6789,35.4062,37.88,0.028214,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),2
GLD,2023-11-03,2024-01-26,430.25,435.42,1.2,0.1627,Ribilanciamento mensile (trim parziale),False,Oro,2012-2024 (Point-In-Time),3
EGLD,2023-12-04,2024-01-16,49.4463,53.217,7.63,0.028214,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),4
AVAX,2023-12-10,2024-01-15,31.8572,35.2959,10.79,0.028214,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),5
ICP,2023-12-10,2024-01-08,5.5784,11.2507,101.68,0.028214,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),6
NEAR,2023-11-16,2024-01-08,1.7046,3.2053,88.04,0.0288,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),7
ADA,2023-11-07,2024-01-05,0.3637,0.57,56.73,0.0288,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),8
DOGE,2023-11-07,2024-01-02,0.0765,0.0919,20.24,0.0288,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),9
ICP,2023-12-10,2023-12-30,5.5784,12.5513,125.0,0.028214,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),10
LMT,2023-12-01,2023-12-29,417.84,421.4,0.85,0.014973,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),11
PARA,2023-12-01,2023-12-29,87049.3,15366.45,-82.35,0.014973,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),12
HUM,2023-12-01,2023-12-29,478.41,443.15,-7.37,0.014973,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),13
ORLY,2023-12-01,2023-12-29,65.37,63.34,-3.1,0.014973,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),14
GLD,2023-11-03,2023-12-29,430.25,445.1,3.45,0.1551,Ribilanciamento mensile (trim parziale),False,Oro,2012-2024 (Point-In-Time),15
NEAR,2023-11-16,2023-12-23,1.7046,3.8353,125.0,0.0288,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),16
EOS,2023-12-10,2023-12-12,0.8562,0.7683,-10.27,0.028214,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),17
FIL,2023-11-07,2023-12-05,4.3411,4.7212,8.76,0.0288,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),18
INJ,2023-11-07,2023-12-03,16.9816,17.766,4.62,0.0288,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),19
ETC,2023-11-07,2023-12-02,18.5259,18.9523,2.3,0.0288,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),20
AAVE,2023-11-07,2023-12-01,99.4794,98.1474,-1.34,0.0288,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),21
XRP,2023-11-07,2023-11-15,0.7162,0.6291,-12.16,0.0288,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),22
CF,2023-09-29,2023-10-06,80.05,75.54,-5.63,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),23
GPN,2023-09-29,2023-10-06,111.99,111.33,-0.59,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),24
NRG,2023-09-29,2023-10-06,36.45,36.87,1.17,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),25
VLO,2023-09-29,2023-10-06,130.49,116.52,-10.71,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),26
CEG,2023-09-29,2023-10-06,107.0,108.07,1.0,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),27
UNH,2023-09-29,2023-10-06,476.39,495.88,4.09,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),28
MPC,2023-09-29,2023-10-06,142.65,134.95,-5.39,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),29
MOH,2023-09-29,2023-10-06,327.89,333.13,1.6,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),30
J,2023-09-29,2023-10-06,109.8,110.69,0.81,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),31
AON,2023-06-30,2023-10-06,337.28,320.15,-5.08,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),32
ACGL,2023-06-30,2023-10-06,71.17,78.14,9.79,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),33
LLY,2023-06-30,2023-10-06,458.43,553.69,20.78,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),34
ORLY,2023-06-30,2023-10-06,63.69,60.14,-5.56,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),35
PARA,2023-02-03,2023-10-06,83452.89,86640.61,3.82,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),36
ABC,2023-02-03,2023-10-06,151.55,179.3,18.31,0.030407,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),37
NI,2023-06-30,2023-09-29,24.69,22.48,-8.95,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),38
PEP,2023-06-30,2023-09-29,165.05,152.05,-7.88,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),39
TSCO,2023-06-30,2023-09-29,41.53,38.33,-7.71,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),40
ROP,2023-06-30,2023-09-29,470.52,474.6,0.87,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),41
MRK,2023-03-31,2023-09-29,96.36,94.5,-1.92,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),42
SO,2023-03-31,2023-09-29,61.52,58.36,-5.13,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),43
WM,2023-03-31,2023-09-29,155.17,146.25,-5.75,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),44
RSG,2023-03-31,2023-09-29,130.2,138.18,6.13,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),45
HSY,2023-02-03,2023-09-29,213.16,182.99,-14.15,0.016567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),46
BTC,2023-02-03,2023-09-01,26107.0477,25800.7246,-1.17,0.1827,Disattivazione regime macro crypto,True,Cryptovalute,2012-2024 (Point-In-Time),47
GLD,2023-01-06,2023-07-07,410.73,415.93,1.27,0.5912,Disattivazione regime macro,False,Oro,2012-2024 (Point-In-Time),48
ABBV,2023-03-31,2023-06-30,140.82,120.14,-14.68,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),49
CME,2023-03-31,2023-06-30,167.4,162.94,-2.67,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),50
ED,2023-03-31,2023-06-30,84.9,80.89,-4.72,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),51
FOXA,2023-03-31,2023-06-30,32.64,32.59,-0.15,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),52
BTC,2023-02-03,2023-06-30,24171.2755,30477.252,26.09,0.0207,Ribilanciamento mensile (trim parziale),True,Cryptovalute,2012-2024 (Point-In-Time),53
LW,2023-02-03,2023-06-30,90.84,106.69,17.45,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),54
CAG,2023-02-03,2023-06-30,29.8,27.81,-6.68,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),55
CPB,2023-02-03,2023-06-30,43.8,39.62,-9.55,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),56
SJM,2023-02-03,2023-06-30,130.75,130.47,-0.21,0.013747,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),57
BTC,2023-02-03,2023-04-28,24171.2755,29340.2617,21.38,0.091,Ribilanciamento mensile (trim parziale),True,Cryptovalute,2012-2024 (Point-In-Time),58
GLD,2023-01-06,2023-04-28,408.23,430.27,5.4,0.0754,Ribilanciamento mensile (trim parziale),False,Oro,2012-2024 (Point-In-Time),59
ICP,2023-04-18,2023-04-24,6.2534,5.4164,-13.38,0.019243,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),60
LINK,2023-04-18,2023-04-22,8.1736,7.1105,-13.01,0.019243,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),61
AVAX,2023-04-18,2023-04-21,20.5384,18.3146,-10.83,0.019243,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),62
LTC,2023-04-19,2023-04-20,101.9476,90.3446,-11.38,0.019243,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),63
CI,2023-02-03,2023-03-31,272.38,238.9,-12.29,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),64
GL,2023-02-03,2023-03-31,116.62,107.0,-8.25,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),65
BIIB,2023-02-03,2023-03-31,283.63,278.03,-1.97,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),66
PCG,2023-02-03,2023-03-31,15.28,15.89,3.99,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),67
FSLR,2023-02-03,2023-03-31,168.19,217.5,29.32,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),68
MCD,2023-02-03,2023-03-31,241.78,257.33,6.43,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),69
YUM,2023-02-03,2023-03-31,118.78,124.09,4.47,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),70
ALL,2023-02-03,2023-03-31,120.68,102.52,-15.05,0.01528,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),71
GLD,2023-01-06,2023-02-24,404.45,391.97,-3.09,0.2863,Ribilanciamento mensile (trim parziale),False,Oro,2012-2024 (Point-In-Time),72
GLD,2022-04-01,2022-06-03,408.05,401.82,-1.53,0.4387,Disattivazione regime macro,False,Oro,2012-2024 (Point-In-Time),73
BKR,2022-04-01,2022-05-06,32.93,29.05,-11.78,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),74
NEM,2022-04-01,2022-05-06,73.37,64.58,-11.97,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),75
CVX,2022-04-01,2022-05-06,137.37,142.78,3.94,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),76
INCY,2022-04-01,2022-05-06,79.94,75.2,-5.93,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),77
KR,2022-04-01,2022-05-06,52.06,48.78,-6.32,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),78
NOC,2022-04-01,2022-05-06,422.85,435.78,3.06,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),79
HII,2022-04-01,2022-05-06,184.21,196.59,6.72,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),80
WELL,2022-04-01,2022-05-06,88.04,79.59,-9.6,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),81
VTR,2022-04-01,2022-05-06,54.45,49.37,-9.34,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),82
SJM,2022-04-01,2022-05-06,117.35,120.19,2.42,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),83
AEP,2022-04-01,2022-05-06,86.34,84.76,-1.83,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),84
MRK,2022-04-01,2022-05-06,73.43,77.71,5.83,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),85
DUK,2022-04-01,2022-05-06,94.9,93.64,-1.33,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),86
JKHY,2022-04-01,2022-05-06,188.91,174.37,-7.7,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),87
PKG,2022-04-01,2022-05-06,137.23,143.14,4.31,0.05608,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),88
IBM,2021-12-31,2022-02-04,111.86,114.78,2.61,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),89
MRK,2021-12-31,2022-02-04,66.79,68.46,2.51,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),90
WMB,2021-12-31,2022-02-04,21.37,25.1,17.43,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),91
PFE,2021-12-31,2022-02-04,45.72,41.35,-9.56,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),92
TTWO,2021-12-31,2022-02-04,177.72,175.0,-1.53,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),93
WLTW,2021-12-31,2022-02-04,223.62,223.97,0.16,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),94
CLX,2021-12-31,2022-02-04,147.33,120.27,-18.36,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),95
HPQ,2021-12-31,2022-02-04,31.72,31.66,-0.19,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),96
PPL,2021-12-31,2022-02-04,25.85,25.3,-2.16,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),97
PGR,2021-12-31,2022-02-04,93.29,99.23,6.36,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),98
SBAC,2021-12-31,2022-02-04,358.34,296.19,-17.34,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),99
HIG,2021-09-24,2022-02-04,62.82,64.2,2.19,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),100
EQIX,2021-09-24,2022-02-04,755.56,637.89,-15.57,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),101
GIS,2021-06-25,2022-02-04,48.64,56.76,16.69,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),102
DUK,2020-12-04,2022-02-04,73.02,86.82,18.91,0.056793,Disattivazione regime macro equity,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),103
BTC,2021-09-03,2022-01-07,59424.4678,41557.9023,-30.07,0.1481,Disattivazione regime macro crypto,True,Cryptovalute,2012-2024 (Point-In-Time),104
AWK,2021-09-24,2021-12-31,158.71,170.16,7.21,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),105
LYV,2021-09-24,2021-12-31,92.74,119.69,29.06,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),106
PG,2021-09-24,2021-12-31,126.25,144.75,14.66,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),107
PKI,2021-09-24,2021-12-31,180.7,198.75,9.98,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),108
VRSN,2021-09-24,2021-12-31,213.89,249.3,16.55,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),109
VRSK,2021-09-24,2021-12-31,201.33,221.71,10.12,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),110
DXCM,2021-09-24,2021-12-31,140.18,134.24,-4.24,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),111
EFX,2021-09-24,2021-12-31,255.2,281.82,10.43,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),112
RMD,2021-09-24,2021-12-31,267.07,249.31,-6.65,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),113
JKHY,2021-09-24,2021-12-31,160.61,156.99,-2.26,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),114
CCI,2021-09-24,2021-12-31,144.17,166.53,15.5,0.013567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),115
BTC,2021-09-03,2021-12-31,59424.4678,46306.4453,-22.08,0.0173,Ribilanciamento mensile (trim parziale),True,Cryptovalute,2012-2024 (Point-In-Time),116
CRV,2021-11-24,2021-12-06,5.0474,3.5986,-28.7,0.024286,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),117
ZEC,2021-11-25,2021-12-05,261.3242,187.2098,-28.36,0.024286,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),118
AVAX,2021-11-22,2021-12-05,128.9114,92.9264,-27.91,0.024286,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),119
EGLD,2021-11-22,2021-12-05,428.3599,308.9171,-27.88,0.024286,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),120
ATOM,2021-08-31,2021-10-12,22.2573,32.0197,43.86,0.0,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),121
AVAX,2021-08-20,2021-10-12,30.6986,55.283,80.08,0.0,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),122
TRX,2021-08-16,2021-10-07,0.0931,0.0954,2.48,0.0,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),123
IEF,2021-08-06,2021-10-01,954.8,944.52,-1.08,0.7585,Disattivazione regime macro,False,Obbligazioni,2012-2024 (Point-In-Time),124
IEF,2021-08-06,2021-09-24,954.8,944.68,-1.06,0.0401,Ribilanciamento mensile (trim parziale),False,Obbligazioni,2012-2024 (Point-In-Time),125
STX,2021-06-25,2021-09-24,74.52,74.76,0.32,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),126
BIIB,2021-06-25,2021-09-24,347.93,291.71,-16.16,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),127
WDC,2021-06-25,2021-09-24,53.22,43.58,-18.11,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),128
BXP,2021-06-25,2021-09-24,91.58,86.94,-5.07,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),129
LUMN,2021-06-25,2021-09-24,12.62,11.86,-6.04,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),130
SLG,2021-06-25,2021-09-24,58.71,52.75,-10.14,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),131
VNO,2021-03-26,2021-09-24,39.81,38.02,-4.51,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),132
FOXA,2021-03-26,2021-09-24,35.28,36.89,4.54,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),133
AAL,2021-03-26,2021-09-24,22.93,21.39,-6.72,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),134
KR,2021-03-26,2021-09-24,33.08,35.87,8.45,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),135
IRM,2021-03-26,2021-09-24,30.27,36.92,21.96,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),136
FOX,2020-12-04,2021-09-24,26.99,33.93,25.71,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),137
DGX,2020-12-04,2021-09-24,110.32,138.91,25.91,0.066667,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),138
XRP,2021-08-16,2021-09-21,1.2862,0.9214,-28.36,0.0,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),139
ADA,2021-08-28,2021-09-20,2.9503,2.2812,-22.68,0.0,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),140
SOL,2021-08-20,2021-09-18,72.8217,147.3013,102.28,0.0,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),141
AVAX,2021-08-20,2021-09-17,30.6986,69.0718,125.0,0.0,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),142
DASH,2021-08-16,2021-09-14,216.0902,196.4777,-9.08,0.0,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),143
SOL,2021-08-20,2021-09-06,72.8217,163.8487,125.0,0.0,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),144
EOS,2021-08-16,2021-08-27,5.7038,4.7447,-16.81,0.0,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),145
BCH,2021-08-16,2021-08-27,703.95,606.8225,-13.8,0.0,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),146
DISCA,2021-03-26,2021-06-25,41.9,30.86,-26.35,0.02716,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),147
AIZ,2021-03-26,2021-06-25,131.96,145.22,10.05,0.02716,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),148
DISCK,2021-03-26,2021-06-25,41.9,30.86,-26.35,0.02716,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),149
CPB,2021-03-26,2021-06-25,41.12,37.26,-9.38,0.02716,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),150
WMB,2020-12-25,2021-06-25,15.98,21.29,33.27,0.02716,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),151
DTE,2020-12-25,2021-06-25,85.08,94.86,11.5,0.02716,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),152
EXR,2020-12-04,2021-06-25,91.6,136.28,48.78,0.02716,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),153
BTC,2020-06-05,2021-06-04,22238.4837,36894.4062,65.9,0.1679,Disattivazione regime macro crypto,True,Cryptovalute,2012-2024 (Point-In-Time),154
MKR,2021-04-22,2021-05-23,4046.7094,1922.187,-52.5,0.018771,Circuit Breaker Emergenza (-50%),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),155
INJ,2021-04-09,2021-05-22,14.7937,10.2602,-30.64,0.018771,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),156
XMR,2021-04-01,2021-05-20,246.2738,198.0533,-19.58,0.017729,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),157
SOL,2021-03-28,2021-05-20,16.4959,35.008,112.22,0.017729,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),158
LINK,2021-05-05,2021-05-19,45.555,21.6386,-52.5,0.018771,Circuit Breaker Emergenza (-50%),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),159
ATOM,2021-05-09,2021-05-18,29.5119,21.031,-28.74,0.023986,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),160
DASH,2021-05-06,2021-05-18,397.089,293.9053,-25.99,0.018771,ATR Stop Loss (2.5x ATR),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),161
CRV,2021-03-28,2021-05-08,3.1277,3.6517,16.75,0.017729,Time-Stop Stagnazione (21gg),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),162
SOL,2021-03-28,2021-04-22,16.4959,37.1158,125.0,0.017729,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),163
TRX,2021-03-22,2021-04-22,0.0634,0.1227,93.55,0.017729,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),164
ETC,2021-04-01,2021-04-20,14.0973,33.3925,136.87,0.017729,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),165
XRP,2021-03-27,2021-04-20,0.5678,1.3086,130.49,0.017729,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),166
ETC,2021-04-01,2021-04-16,14.0973,31.7188,125.0,0.017729,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),167
XRP,2021-03-27,2021-04-10,0.5678,1.2775,125.0,0.017729,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),168
FIL,2021-03-26,2021-04-07,91.0664,165.7635,82.02,0.017729,Trailing Stop (30% dal picco),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),169
TRX,2021-03-22,2021-04-05,0.0634,0.1426,125.0,0.017729,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),170
FIL,2021-03-26,2021-04-01,91.0664,204.8994,125.0,0.017729,Freeride De-risk (recupero 100% capitale),True,Cryptovalute,2020-2024 (Crypto Frontier Venture),171
MLM,2020-12-25,2021-03-26,265.45,329.89,24.28,0.040567,Rotazione trimestrale,False,Azioni (Low-Beta),2012-2024 (Point-In-Time),172
